TIPO;TEMPO;X;Y;KEYS;URL
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
freeze;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;0;0;;www.globo.com/
move;0;655;509;;www.globo.com/
move;0;637;918;;www.globo.com/
move;0;620;924;;www.globo.com/
move;0;620;924;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
move;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
freeze;0;609;1405;;www.globo.com/
move;0;0;0;;www.globo.com/
